site_name,site_id,cammlr_region,longitude_epsg_4326,latitude_epsg_4326,common_name,day,month,year,season_starting,penguin_count,accuracy,count_type,vantage,reference
Maher Island,MAHE,88.2,-127.05029999999996,-73.19829999999997,ad{\'e}lie penguin,1,2,2011,2010,10111,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Mallory Point,MALL,58.4.1,108.64329999999997,-66.82999999999983,ad{\'e}lie penguin,1,3,2010,2009,870,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Mallory Point,MALL,58.4.1,108.64329999999997,-66.82999999999983,ad{\'e}lie penguin,21,1,2011,2010,4621,2,adults,aerial photo,<strong>Southwell  C. and L. Emmerson  </strong><i> 2013</i>. First population counts at newly discovered Ad&#233;lie penguin <i>Pygoscelis adeliae</i> breeding sites along the Wilhelm II  Queen Mary and Wilkes Land coastlines  East Antarctica. Marine Ornithology 41:87-89.
Mame-zima,MAME,58.4.2,39.48329999999999,-69.01669999999991,ad{\'e}lie penguin,16,11,1980,1980,24,1,adults,ground,<strong>Hoshiai  T.  T. Sweda  and A. Tanimura  </strong><i> 1984</i>. Ad&#233;lie penguin census in the 1981-82 and 1982-1983 breeding seasons near Syowa Station  Antarctica [Special Issue]. Memoirs of National Institute of Polar Research 32:117-121.
Mame-zima,MAME,58.4.2,39.48329999999999,-69.01669999999991,ad{\'e}lie penguin,12,11,1981,1981,70,1,adults,ground,<strong>Hoshiai  T.  T. Sweda  and A. Tanimura  </strong><i> 1984</i>. Ad&#233;lie penguin census in the 1981-82 and 1982-1983 breeding seasons near Syowa Station  Antarctica [Special Issue]. Memoirs of National Institute of Polar Research 32:117-121.
Mame-zima,MAME,58.4.2,39.48329999999999,-69.01669999999991,ad{\'e}lie penguin,18,11,1982,1982,60,1,adults,ground,<strong>Hoshiai  T.  T. Sweda  and A. Tanimura  </strong><i> 1984</i>. Ad&#233;lie penguin census in the 1981-82 and 1982-1983 breeding seasons near Syowa Station  Antarctica [Special Issue]. Memoirs of National Institute of Polar Research 32:117-121.
Mame-zima,MAME,58.4.2,39.48329999999999,-69.01669999999991,ad{\'e}lie penguin,,,1983,1983,53,1,adults,ground,<strong>Kato  A.  and Y. Ropert-Coudert </strong><i> 2006</i>. Rapid increase in Ad&#233;lie penguin populations in the L&#252tzow-Holm Bay area since the mid 1990s.  Polar Bioscience 20: 55-62.
Mame-zima,MAME,58.4.2,39.48329999999999,-69.01669999999991,ad{\'e}lie penguin,18,11,1984,1984,53,1,adults,ground,<strong>Ishikawa  S.  O. Matsuda  and K. Kawagushi  </strong><i> 1988</i>. Ad&#233;lie penguin census in the 1984-85 breeding season near Syowa Station  Antarctica with reference to the banding effect on the population. Antarctic Record 32:302-307.
Mame-zima,MAME,58.4.2,39.48329999999999,-69.01669999999991,ad{\'e}lie penguin,,,1985,1985,53,1,adults,ground,<strong>Kato  A.  and Y. Ropert-Coudert </strong><i> 2006</i>. Rapid increase in Ad&#233;lie penguin populations in the L&#252tzow-Holm Bay area since the mid 1990s.  Polar Bioscience 20: 55-62.
Mame-zima,MAME,58.4.2,39.48329999999999,-69.01669999999991,ad{\'e}lie penguin,,,1986,1986,68,1,adults,ground,<strong>Kato  A.  and Y. Ropert-Coudert </strong><i> 2006</i>. Rapid increase in Ad&#233;lie penguin populations in the L&#252tzow-Holm Bay area since the mid 1990s.  Polar Bioscience 20: 55-62.
Mame-zima,MAME,58.4.2,39.48329999999999,-69.01669999999991,ad{\'e}lie penguin,,,1987,1987,72,1,adults,ground,<strong>Kato  A.  and Y. Ropert-Coudert </strong><i> 2006</i>. Rapid increase in Ad&#233;lie penguin populations in the L&#252tzow-Holm Bay area since the mid 1990s.  Polar Bioscience 20: 55-62.
Mame-zima,MAME,58.4.2,39.48329999999999,-69.01669999999991,ad{\'e}lie penguin,,,1988,1988,175,1,adults,ground,<strong>Kato  A.  and Y. Ropert-Coudert </strong><i> 2006</i>. Rapid increase in Ad&#233;lie penguin populations in the L&#252tzow-Holm Bay area since the mid 1990s.  Polar Bioscience 20: 55-62.
Mame-zima,MAME,58.4.2,39.48329999999999,-69.01669999999991,ad{\'e}lie penguin,,,1989,1989,123,1,adults,ground,<strong>Kato  A.  and Y. Ropert-Coudert </strong><i> 2006</i>. Rapid increase in Ad&#233;lie penguin populations in the L&#252tzow-Holm Bay area since the mid 1990s.  Polar Bioscience 20: 55-62.
Mame-zima,MAME,58.4.2,39.48329999999999,-69.01669999999991,ad{\'e}lie penguin,,,1990,1990,126,1,adults,ground,<strong>Kato  A.  and Y. Ropert-Coudert </strong><i> 2006</i>. Rapid increase in Ad&#233;lie penguin populations in the L&#252tzow-Holm Bay area since the mid 1990s.  Polar Bioscience 20: 55-62.
Mame-zima,MAME,58.4.2,39.48329999999999,-69.01669999999991,ad{\'e}lie penguin,,,1991,1991,139,1,adults,ground,<strong>Kato  A.  and Y. Ropert-Coudert </strong><i> 2006</i>. Rapid increase in Ad&#233;lie penguin populations in the L&#252tzow-Holm Bay area since the mid 1990s.  Polar Bioscience 20: 55-62.
Mame-zima,MAME,58.4.2,39.48329999999999,-69.01669999999991,ad{\'e}lie penguin,,,1992,1992,180,1,adults,ground,<strong>Kato  A.  and Y. Ropert-Coudert </strong><i> 2006</i>. Rapid increase in Ad&#233;lie penguin populations in the L&#252tzow-Holm Bay area since the mid 1990s.  Polar Bioscience 20: 55-62.
Mame-zima,MAME,58.4.2,39.48329999999999,-69.01669999999991,ad{\'e}lie penguin,,,1993,1993,133,1,adults,ground,<strong>Kato  A.  and Y. Ropert-Coudert </strong><i> 2006</i>. Rapid increase in Ad&#233;lie penguin populations in the L&#252tzow-Holm Bay area since the mid 1990s.  Polar Bioscience 20: 55-62.
Mame-zima,MAME,58.4.2,39.48329999999999,-69.01669999999991,ad{\'e}lie penguin,,,1994,1994,115,1,adults,ground,<strong>Kato  A.  and Y. Ropert-Coudert </strong><i> 2006</i>. Rapid increase in Ad&#233;lie penguin populations in the L&#252tzow-Holm Bay area since the mid 1990s.  Polar Bioscience 20: 55-62.
Mame-zima,MAME,58.4.2,39.48329999999999,-69.01669999999991,ad{\'e}lie penguin,,,1995,1995,106,1,adults,ground,<strong>Kato  A.  and Y. Ropert-Coudert </strong><i> 2006</i>. Rapid increase in Ad&#233;lie penguin populations in the L&#252tzow-Holm Bay area since the mid 1990s.  Polar Bioscience 20: 55-62.
Mame-zima,MAME,58.4.2,39.48329999999999,-69.01669999999991,ad{\'e}lie penguin,,,1996,1996,93,1,adults,ground,<strong>Kato  A.  and Y. Ropert-Coudert </strong><i> 2006</i>. Rapid increase in Ad&#233;lie penguin populations in the L&#252tzow-Holm Bay area since the mid 1990s.  Polar Bioscience 20: 55-62.
Mame-zima,MAME,58.4.2,39.48329999999999,-69.01669999999991,ad{\'e}lie penguin,,,1997,1997,157,1,adults,ground,<strong>Kato  A.  and Y. Ropert-Coudert </strong><i> 2006</i>. Rapid increase in Ad&#233;lie penguin populations in the L&#252tzow-Holm Bay area since the mid 1990s.  Polar Bioscience 20: 55-62.
Mame-zima,MAME,58.4.2,39.48329999999999,-69.01669999999991,ad{\'e}lie penguin,,,1998,1998,184,1,adults,ground,<strong>Kato  A.  and Y. Ropert-Coudert </strong><i> 2006</i>. Rapid increase in Ad&#233;lie penguin populations in the L&#252tzow-Holm Bay area since the mid 1990s.  Polar Bioscience 20: 55-62.
Mame-zima,MAME,58.4.2,39.48329999999999,-69.01669999999991,ad{\'e}lie penguin,,,1999,1999,204,1,adults,ground,<strong>Kato  A.  and Y. Ropert-Coudert </strong><i> 2006</i>. Rapid increase in Ad&#233;lie penguin populations in the L&#252tzow-Holm Bay area since the mid 1990s.  Polar Bioscience 20: 55-62.
Mame-zima,MAME,58.4.2,39.48329999999999,-69.01669999999991,ad{\'e}lie penguin,,,2000,2000,237,1,adults,ground,<strong>Kato  A.  and Y. Ropert-Coudert </strong><i> 2006</i>. Rapid increase in Ad&#233;lie penguin populations in the L&#252tzow-Holm Bay area since the mid 1990s.  Polar Bioscience 20: 55-62.
Mame-zima,MAME,58.4.2,39.48329999999999,-69.01669999999991,ad{\'e}lie penguin,,,2001,2001,220,1,adults,ground,<strong>Kato  A.  and Y. Ropert-Coudert </strong><i> 2006</i>. Rapid increase in Ad&#233;lie penguin populations in the L&#252tzow-Holm Bay area since the mid 1990s.  Polar Bioscience 20: 55-62.
Mame-zima,MAME,58.4.2,39.48329999999999,-69.01669999999991,ad{\'e}lie penguin,,,2002,2002,361,1,adults,ground,<strong>Kato  A.  and Y. Ropert-Coudert </strong><i> 2006</i>. Rapid increase in Ad&#233;lie penguin populations in the L&#252tzow-Holm Bay area since the mid 1990s.  Polar Bioscience 20: 55-62.
Mame-zima,MAME,58.4.2,39.48329999999999,-69.01669999999991,ad{\'e}lie penguin,,,2003,2003,473,1,adults,ground,<strong>Kato  A.  and Y. Ropert-Coudert </strong><i> 2006</i>. Rapid increase in Ad&#233;lie penguin populations in the L&#252tzow-Holm Bay area since the mid 1990s.  Polar Bioscience 20: 55-62.
Mame-zima,MAME,58.4.2,39.48329999999999,-69.01669999999991,ad{\'e}lie penguin,,,2004,2004,621,1,adults,ground,<strong>Kato  A.  and Y. Ropert-Coudert </strong><i> 2006</i>. Rapid increase in Ad&#233;lie penguin populations in the L&#252tzow-Holm Bay area since the mid 1990s.  Polar Bioscience 20: 55-62.
Mandible Cirque,MAND,88.1,169.24999999999997,-73.11699999999999,ad{\'e}lie penguin,,12,1987,1987,19361,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Mandible Cirque,MAND,88.1,169.24999999999997,-73.11699999999999,ad{\'e}lie penguin,,12,1988,1988,18755,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Mandible Cirque,MAND,88.1,169.24999999999997,-73.11699999999999,ad{\'e}lie penguin,,12,1991,1991,15460,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Mandible Cirque,MAND,88.1,169.24999999999997,-73.11699999999999,ad{\'e}lie penguin,,12,1993,1993,17085,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Mandible Cirque,MAND,88.1,169.24999999999997,-73.11699999999999,ad{\'e}lie penguin,,12,1998,1998,12649,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Mandible Cirque,MAND,88.1,169.24999999999997,-73.11699999999999,ad{\'e}lie penguin,,12,2006,2006,13082,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Mandible Cirque,MAND,88.1,169.24999999999997,-73.11699999999999,ad{\'e}lie penguin,,12,2013,2013,25122,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Mansfield Point,MANS,48.2,-45.733299999999986,-60.64999999999886,chinstrap penguin,4,1,1984,1983,20,4,nests,ground,<strong>Poncet  S. and J. Poncet  </strong><i> 1985</i>. A survey of penguin breeding populations at the South Orkey Islands. British Antarctic Survey Bulletin 68:71-81.
Mariholm,MARI,48.2,-45.693,-60.74599999999889,chinstrap penguin,,,1978,1978,4149,1,chicks,ground,<strong>Croxall  J. P.  D. M. Rootes  and R. A. Price  </strong><i> 1981</i>. Increases in penguin populations at Signy Island  South Orkney Islands. British Antarctic Survey Bulletin 54:47-56.
Marr Bay (east coast),MARR,48.2,-44.52699999999998,-60.67799999999886,chinstrap penguin,28,12,1983,1983,11200,4,nests,ground,<strong>Poncet  S. and J. Poncet  </strong><i> 1985</i>. A survey of penguin breeding populations at the South Orkey Islands. British Antarctic Survey Bulletin 68:71-81.
Point Martin,MART,48.2,-44.718499999999985,-60.770899999998896,gentoo penguin,,,1903,1903,,,nests,ground,<strong>Croxall  J. P. and E. D. Kirkwood  </strong><i> 1979</i>. The distribution of penguins on the Antarctic Penninulsa and islands of the Scotia Sea. British Antarctic Survey  Cambridge  United Kingdom.
Point Martin,MART,48.2,-44.718499999999985,-60.770899999998896,ad{\'e}lie penguin,,,1983,1983,24600,4,nests,ground,<strong>Poncet  S. and J. Poncet  </strong><i> 1985</i>. A survey of penguin breeding populations at the South Orkey Islands. British Antarctic Survey Bulletin 68:71-81.
Point Martin,MART,48.2,-44.718499999999985,-60.770899999998896,chinstrap penguin,,,1983,1983,10000,5,nests,ground,<strong>Poncet  S. and J. Poncet  </strong><i> 1985</i>. A survey of penguin breeding populations at the South Orkey Islands. British Antarctic Survey Bulletin 68:71-81.
Point Martin,MART,48.2,-44.718499999999985,-60.770899999998896,ad{\'e}lie penguin,,,1993,1993,25880,2,nests,ground,<strong>Coria  N. R.  D. Montalti  E. F. Rombol&#225;  M. M. Santos  M. I. Garcia Beto&#241;o  and M. A. Ju&#225;res </strong><i> 2011</i>. Birds at Laurie Island  South Orkney Islands  Antarctica: Breeding species and their distribution. Marine Ornithology 39:207-213.
Point Martin,MART,48.2,-44.718499999999985,-60.770899999998896,ad{\'e}lie penguin,,,2004,2004,26450,2,nests,ground,<strong>Coria  N. R.  D. Montalti  E. F. Rombol&#225;  M. M. Santos  M. I. Garcia Beto&#241;o  and M. A. Ju&#225;res </strong><i> 2011</i>. Birds at Laurie Island  South Orkney Islands  Antarctica: Breeding species and their distribution. Marine Ornithology 39:207-213.
Matthews Island,MATH,48.2,-45.154999999999994,-60.74499999999889,chinstrap penguin,31,12,1983,1983,14750,4,nests,ground,<strong>Poncet  S. and J. Poncet  </strong><i> 1985</i>. A survey of penguin breeding populations at the South Orkey Islands. British Antarctic Survey Bulletin 68:71-81.
Mawson Coast (excl. Bechervaise Island),MAWS,58.4.2,62.940599999999996,-67.55629999999985,ad{\'e}lie penguin,11,2,2011,2010,39691,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Mount Biscoe,MBIS,58.4.2,51.32749999999998,-66.22089999999977,ad{\'e}lie penguin,25,10,1985,1985,5000,5,nests,ground,<strong>Bassett  J. A.  E. J. Woehler  P. H. Ensor  K. R. Kerry  and G. W. Johnstone  </strong><i> 1990</i>. Ad&#233;lie penguins and Antarctic petrels at Mount Biscoe  Western Enderby Land  Antarctica. Emu 90:58.
Mount Biscoe,MBIS,58.4.2,51.32749999999998,-66.22089999999977,ad{\'e}lie penguin,15,2,2011,2010,28536,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Miers Bluff Cove (northeast),MBNE,48.1,-60.43099999999999,-62.71599999999936,chinstrap penguin,9,2,1987,1986,200,3,adults,ground,<strong>Shuford  W. D. and B. Spear  </strong><i> 1988</i>. Surveys of breeding Chinstrap penguins in the South Shetland Island  Antarctica. British Antarctic Survey Bulletin 81:19-30.
Miers Bluff (northwest),MBNW,48.1,-60.43099999999999,-62.71599999999936,chinstrap penguin,9,2,1987,1986,80,3,adults,ground,<strong>Shuford  W. D. and B. Spear  </strong><i> 1988</i>. Surveys of breeding Chinstrap penguins in the South Shetland Island  Antarctica. British Antarctic Survey Bulletin 81:19-30.
McDonald Point,MCDO,58.4.2,59.66539999999998,-67.34269999999984,ad{\'e}lie penguin,14,11,2009,2009,20,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Megaptera Island,MEGA,48.1,-60.805999999999976,-63.677999999999514,chinstrap penguin,22,1,1987,1986,900,4,nests,ground,<strong>Poncet  S. and J. Poncet  </strong><i> 1987</i>. Censuses of penguin populations of the Antarctic Peninsula 1983-1987. British Antarctic Survey Bulletin 77:109- 129.
Meholmen Island,MEHO,58.4.2,39.4788,-69.02539999999993,ad{\'e}lie penguin,28,1,1985,1984,0,1,adults,ground,<strong>Ishikawa  S.  O. Matsuda  and K. Kawagushi  </strong><i> 1988</i>. Ad&#233;lie penguin census in the 1984-85 breeding season near Syowa Station  Antarctica with reference to the banding effect on the population. Antarctic Record 32:302-307.
Meholmen Island,MEHO,58.4.2,39.4788,-69.02539999999993,ad{\'e}lie penguin,29,11,1984,1984,2,1,adults,ground,<strong>Ishikawa  S.  O. Matsuda  and K. Kawagushi  </strong><i> 1988</i>. Ad&#233;lie penguin census in the 1984-85 breeding season near Syowa Station  Antarctica with reference to the banding effect on the population. Antarctic Record 32:302-307.
Meier Point,MEIE,48.2,-45.89599999999999,-60.63599999999886,chinstrap penguin,,,1956,1956,,,nests,ground,<strong>Croxall  J. P. and E. D. Kirkwood  </strong><i> 1979</i>. The distribution of penguins on the Antarctic Penninulsa and islands of the Scotia Sea. British Antarctic Survey  Cambridge  United Kingdom.
Merritt Island,MERR,58.4.1,107.15649999999997,-66.45879999999981,ad{\'e}lie penguin,20,12,2007,2007,297,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Merritt Island,MERR,58.4.1,107.15649999999997,-66.45879999999981,ad{\'e}lie penguin,1,2,2010,2009,532,2,adults,aerial photo,<strong>Southwell  C. and L. Emmerson  </strong><i> 2013</i>. First population counts at newly discovered Ad&#233;lie penguin <i>Pygoscelis adeliae</i> breeding sites along the Wilhelm II  Queen Mary and Wilkes Land coastlines  East Antarctica. Marine Ornithology 41:87-89.
Mertz Glacier,MERT,58.4.1,146.61999999999998,-66.89199999999981,emperor penguin,17,11,2009,2009,4781,2,adults,vhr,<strong>Fretwell  P. T.  M. A. LaRue  P. Morin  G. L. Kooyman  B. Wienecke  N. Ratcliffe  A. J. Fox  A. H. Fleming  C. Porter  and P. N. Trathan  </strong><i> 2012</i>. An emperor penguin population estimate: The first global  synoptic survey of a species from space. PLoS ONE 7:e33751.
Metchnikoff Point,METC,48.1,-62.57469999999998,-64.04099999999956,chinstrap penguin,29,12,1983,1983,5000,5,nests,ground,<strong>Poncet  S. and J. Poncet  </strong><i> 1987</i>. Censuses of penguin populations of the Antarctic Peninsula 1983-1987. British Antarctic Survey Bulletin 77:109- 129.
Methuen Cove,METH,48.2,-44.57599999999999,-60.75099999999889,chinstrap penguin,28,12,1983,1983,2100,4,nests,ground,<strong>Poncet  S. and J. Poncet  </strong><i> 1985</i>. A survey of penguin breeding populations at the South Orkey Islands. British Antarctic Survey Bulletin 68:71-81.
Mount Gleadell,MGLE,58.4.2,50.439999999999976,-66.94099999999983,ad{\'e}lie penguin,26,1,2010,2009,1576,5,nests,vhr,<strong>Lynch  H. J. and M. A. LaRue  </strong><i> 2014</i>. First global census of the Ad&#233;lie Penguin. The Auk 131:457-466.
Michelsen Island,MICH,48.2,-45.02329999999999,-60.73239999999889,chinstrap penguin,27,12,1983,1983,3861,3,nests,ground,<strong>Poncet  S. and J. Poncet  </strong><i> 1985</i>. A survey of penguin breeding populations at the South Orkey Islands. British Antarctic Survey Bulletin 68:71-81.
Midas Island,MIDA,48.1,-61.100799999999985,-64.16849999999958,chinstrap penguin,16,12,1971,1971,2060,1,nests,ground,<strong>M&#252;ller-Schwarze  C. and D. M&#252;ller-Schwarze  </strong><i> 1975</i>. A survey of twentyfour rookeries of pygoscelid penguins in the Antarctic Peninsula region. In B. Stonehouse  editor  The biology of penguins  pages 309-320. University Park Press  Baltimore  United States.
